Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
12/11/2015,12:00,68,3.5,22.2,24.5,67.9,0.0,,0.000,8.0,-0.6
12/11/2015,13:00,74,3.1,24.1,24.8,67.1,0.0,,0.000,7.5,-0.5
12/11/2015,14:00,76,3.5,24.5,25.3,63.7,0.0,,0.000,12.3,-0.8
12/11/2015,15:00,88,3.2,24.5,25.0,66.3,0.0,,0.000,14.1,1.2
12/11/2015,16:00,74,3.3,21.4,23.7,71.0,0.0,,0.000,23.0,2.5
12/11/2015,17:00,68,3.4,18.1,23.2,74.0,0.0,,0.000,6.3,0.9
12/11/2015,18:00,64,2.9,17.9,22.6,73.7,0.0,,0.000,0.6,0.5
12/11/2015,19:00,53,3.1,17.3,22.4,73.8,0.0,,0.000,5.4,0.7
12/11/2015,20:00,57,3.6,15.9,22.3,74.3,0.0,,0.000,10.4,1.1
12/11/2015,21:00,63,2.6,20.9,22.2,73.8,0.0,,0.000,6.3,1.5
12/11/2015,22:00,55,1.8,19.2,22.2,75.0,0.0,,0.000,10.8,0.7
12/11/2015,23:00,55,2.1,18.7,22.3,75.3,0.0,,0.000,7.3,-0.4
13/11/2015,00:00,54,1.9,22.7,22.2,75.7,0.0,,0.000,8.3,-0.8
13/11/2015,01:00,57,1.2,21.3,22.0,77.5,0.0,,0.000,7.8,-0.9
13/11/2015,02:00,43,1.0,22.4,21.7,79.3,0.0,,,10.7,0.6
13/11/2015,03:00,53,0.7,50.3,21.3,81.7,0.0,,0.001,11.3,1.6
13/11/2015,04:00,211,0.6,141.9,20.8,84.1,0.0,,0.000,10.6,3.0
13/11/2015,05:00,187,1.6,11.9,20.3,85.4,0.0,,0.001,7.9,2.3
13/11/2015,06:00,204,1.2,28.4,22.4,76.0,0.0,,0.001,22.3,5.7
13/11/2015,07:00,325,0.9,112.9,23.6,72.6,0.0,,0.003,22.8,3.4
13/11/2015,08:00,25,1.5,117.4,24.0,71.7,0.0,,0.002,13.4,3.5
13/11/2015,09:00,18,2.1,189.7,25.4,64.8,0.0,,0.002,12.8,0.5
13/11/2015,10:00,351,2.9,120.1,26.5,61.1,0.0,,0.004,14.7,1.3
13/11/2015,11:00,10,3.0,119.3,26.6,63.9,0.0,,0.004,22.5,3.4
13/11/2015,12:00,37,3.6,27.9,26.8,62.3,0.0,,0.001,10.6,-0.2
13/11/2015,13:00,356,3.6,238.3,27.9,57.7,0.0,,0.006,11.3,2.0
13/11/2015,14:00,351,4.2,18.2,28.0,55.9,0.0,,0.003,2.2,1.1
13/11/2015,15:00,19,3.0,34.3,27.5,57.7,0.0,,0.004,16.5,2.2
13/11/2015,16:00,10,3.6,116.2,26.4,63.7,0.0,,0.008,28.8,4.1
13/11/2015,17:00,6,3.9,167.4,24.9,71.7,0.0,,0.010,19.2,3.6
13/11/2015,18:00,26,2.6,31.2,23.5,78.4,0.0,,0.003,16.8,3.0
13/11/2015,19:00,8,3.0,206.7,23.4,80.7,0.0,,0.011,17.3,5.9
13/11/2015,20:00,356,4.8,14.7,23.5,80.2,0.0,,0.006,6.2,4.0
13/11/2015,21:00,354,4.3,16.3,23.5,80.6,0.0,,0.003,10.7,2.2
13/11/2015,22:00,353,4.3,17.7,23.3,82.3,0.0,,0.001,10.3,1.1
13/11/2015,23:00,340,3.0,18.6,22.9,84.9,0.0,,0.001,38.8,2.2
14/11/2015,00:00,319,2.0,15.2,22.1,87.8,0.0,,0.002,9.6,0.6
14/11/2015,01:00,339,2.6,20.2,22.2,88.0,0.0,,0.001,37.4,3.0
14/11/2015,02:00,343,2.1,20.6,22.0,87.9,0.0,,,38.8,1.9
14/11/2015,03:00,324,1.2,25.8,21.0,89.6,0.0,,0.001,2.1,1.9
14/11/2015,04:00,329,0.3,107.4,20.4,90.6,0.0,,0.001,10.3,3.9
14/11/2015,05:00,326,1.6,19.1,21.0,89.5,0.0,,0.002,28.1,5.1
14/11/2015,06:00,318,2.3,23.3,23.1,79.6,0.0,,0.002,9.0,3.8
14/11/2015,07:00,270,1.7,37.0,24.5,72.0,0.0,,0.001,7.7,2.8
14/11/2015,08:00,196,1.9,36.2,24.6,72.6,0.0,,0.001,23.9,3.2
14/11/2015,09:00,192,2.2,14.2,22.7,85.5,1.3,,0.001,32.0,8.4
14/11/2015,10:00,175,1.8,21.4,21.5,91.9,1.3,,0.001,8.7,2.8
14/11/2015,11:00,40,1.2,101.8,21.5,92.8,1.6,,0.001,13.7,0.9
14/11/2015,12:00,46,2.4,30.2,23.8,82.0,0.0,,0.001,13.6,2.4
14/11/2015,13:00,2,1.9,169.1,24.1,77.4,0.0,,0.002,,
14/11/2015,14:00,346,2.8,16.4,23.7,82.7,0.1,,0.001,26.9,2.3
14/11/2015,15:00,353,3.6,14.5,23.7,85.6,0.0,,0.001,20.0,2.8
14/11/2015,16:00,350,3.8,18.0,24.6,81.5,0.0,,0.001,10.5,1.2
14/11/2015,17:00,353,3.1,118.2,23.8,87.0,0.0,,0.002,19.4,5.0
14/11/2015,18:00,309,2.1,37.7,23.3,88.2,0.4,,0.001,8.6,3.5
14/11/2015,19:00,356,3.6,167.5,22.1,91.0,0.6,,0.004,7.1,3.5
14/11/2015,20:00,291,2.4,26.8,21.6,89.0,0.1,,0.001,,
14/11/2015,21:00,298,1.3,29.3,20.7,88.1,0.0,,0.001,,
14/11/2015,22:00,200,1.8,20.4,20.5,89.0,0.0,,0.001,11.2,3.0
14/11/2015,23:00,202,1.4,20.6,20.6,91.6,0.0,,0.001,17.3,3.2
15/11/2015,00:00,193,2.1,22.8,20.6,93.0,0.0,,0.000,9.7,3.4
15/11/2015,01:00,188,1.3,30.7,20.3,92.9,0.0,,0.000,-0.2,2.2
15/11/2015,02:00,227,1.0,24.7,20.0,93.2,0.0,,,1.1,1.0
15/11/2015,03:00,253,0.6,86.2,19.9,93.0,0.0,,0.000,3.2,2.8
15/11/2015,04:00,219,1.3,23.7,19.8,91.2,0.0,,0.000,1.1,0.3
15/11/2015,05:00,210,1.5,24.7,19.9,90.0,0.0,,0.000,3.6,1.7
15/11/2015,06:00,204,2.8,19.1,21.3,82.3,0.0,,0.000,3.2,2.6
15/11/2015,07:00,200,3.1,22.8,23.3,72.7,0.0,,0.000,7.2,2.4
15/11/2015,08:00,197,2.6,22.9,24.5,68.5,0.0,,0.000,7.2,3.8
15/11/2015,09:00,195,2.0,32.1,25.0,67.8,0.0,,0.000,11.4,3.9
15/11/2015,10:00,163,1.3,55.5,25.9,64.3,0.0,,0.000,8.0,2.1
15/11/2015,11:00,92,2.9,25.7,24.6,71.9,0.0,,0.000,8.8,1.9
15/11/2015,12:00,116,2.8,29.8,26.3,63.4,0.0,,0.000,,
15/11/2015,13:00,128,3.5,29.9,26.4,60.6,0.0,,0.000,1.3,-0.3
15/11/2015,14:00,129,4.1,29.1,26.3,60.1,0.0,,0.001,18.2,1.3
15/11/2015,15:00,127,4.6,27.1,25.3,61.3,0.0,,0.000,15.8,3.2
15/11/2015,16:00,134,4.4,26.3,23.9,63.2,0.0,,0.000,2.4,3.0
15/11/2015,17:00,135,3.8,25.0,22.6,68.6,0.0,,0.000,25.0,3.6
15/11/2015,18:00,142,3.3,27.2,22.0,67.1,0.0,,0.000,11.4,2.7
15/11/2015,19:00,148,2.8,28.6,21.4,69.7,0.0,,0.000,19.2,3.7
15/11/2015,20:00,151,2.0,26.9,21.0,73.3,0.0,,0.000,20.2,3.6
15/11/2015,21:00,196,1.7,14.8,20.2,77.2,0.0,,0.000,23.3,3.9
15/11/2015,22:00,198,1.8,11.7,19.3,81.5,0.0,,0.000,15.2,1.9
15/11/2015,23:00,206,1.5,15.8,18.8,83.6,0.0,,0.000,13.2,1.0
16/11/2015,00:00,217,1.3,16.5,18.6,84.2,0.0,,0.000,14.0,2.0
16/11/2015,01:00,201,1.7,11.6,18.4,83.2,0.0,,0.001,9.3,1.3
16/11/2015,02:00,195,1.8,12.4,18.2,83.1,0.0,,,12.5,0.7
16/11/2015,03:00,195,1.7,14.7,18.1,83.8,0.0,,0.001,14.1,1.8
16/11/2015,04:00,193,1.9,14.4,17.6,86.1,0.0,,0.001,14.9,4.1
16/11/2015,05:00,197,1.9,14.6,18.2,84.5,0.0,,0.001,14.7,4.4
16/11/2015,06:00,188,2.7,21.1,20.8,72.3,0.0,,0.001,12.7,5.8
16/11/2015,07:00,166,3.1,24.8,22.6,62.3,0.0,,0.000,2.0,2.9
16/11/2015,08:00,141,2.7,32.3,24.2,54.2,0.0,,0.000,11.9,3.2
16/11/2015,09:00,108,3.3,27.8,25.3,52.4,0.0,,0.000,25.8,2.6
16/11/2015,10:00,91,4.1,20.8,25.1,56.5,0.0,,0.000,20.6,1.7
16/11/2015,11:00,91,4.7,18.6,25.4,55.1,0.0,,0.000,14.8,1.2
16/11/2015,12:00,88,4.6,17.8,25.4,55.6,0.0,,0.000,13.8,1.0
16/11/2015,13:00,99,4.2,23.3,24.9,58.4,0.0,,0.000,20.4,1.5
16/11/2015,14:00,100,4.4,23.4,24.6,60.5,0.0,,0.000,16.3,1.6
16/11/2015,15:00,112,4.6,23.5,23.6,68.0,0.0,,0.001,20.6,2.2
16/11/2015,16:00,124,4.2,26.8,23.5,67.0,0.0,,0.000,4.6,0.3
16/11/2015,17:00,127,3.7,29.1,21.7,75.2,0.0,,0.000,19.7,4.8
16/11/2015,18:00,122,4.2,23.2,20.9,79.0,0.0,,0.000,13.6,4.7
16/11/2015,19:00,120,3.1,26.4,20.9,77.4,0.0,,0.000,6.8,2.1
16/11/2015,20:00,151,2.1,35.5,20.6,77.7,0.1,,0.000,26.0,3.4
16/11/2015,21:00,182,1.4,28.0,19.1,87.4,0.1,,0.000,9.6,2.1
16/11/2015,22:00,188,1.9,16.7,18.4,88.4,0.0,,0.000,5.2,1.6
16/11/2015,23:00,186,2.1,12.1,18.3,87.6,0.0,,0.000,3.5,0.4
17/11/2015,00:00,185,1.9,12.2,18.3,86.0,0.0,,0.001,0.6,-0.5
17/11/2015,01:00,186,2.0,12.7,18.3,83.5,0.0,,0.001,0.3,-0.6
17/11/2015,02:00,170,2.2,12.5,17.8,84.2,0.0,,,3.9,-1.2
17/11/2015,03:00,183,2.3,10.7,17.3,85.7,0.0,,0.000,8.9,2.6
17/11/2015,04:00,182,2.1,11.8,16.9,87.0,0.0,,0.000,9.9,2.8
17/11/2015,05:00,214,1.7,21.4,17.3,85.4,0.0,,0.000,18.5,4.9
17/11/2015,06:00,194,2.5,20.6,19.7,75.1,0.0,,0.001,17.5,6.2
17/11/2015,07:00,160,2.5,30.5,22.5,65.8,0.0,,0.000,18.2,3.0
17/11/2015,08:00,118,3.1,29.7,24.3,58.5,0.0,,0.000,6.2,3.2
17/11/2015,09:00,108,3.6,27.2,24.9,55.9,0.0,,0.000,19.8,2.5
17/11/2015,10:00,101,4.0,24.2,25.1,56.3,0.0,,0.000,15.8,2.0
17/11/2015,11:00,100,3.8,27.6,25.2,55.5,0.0,,0.000,9.2,0.0
17/11/2015,12:00,99,3.9,24.4,25.4,51.9,0.0,,0.000,9.5,0.5
17/11/2015,13:00,84,3.8,21.6,25.0,52.0,0.0,,0.000,5.8,-0.8
17/11/2015,14:00,76,3.8,22.8,24.6,53.5,0.0,,0.000,11.4,1.7
17/11/2015,15:00,84,3.8,19.4,24.5,54.0,0.0,,0.000,14.1,2.0
17/11/2015,16:00,81,3.1,22.2,24.2,56.0,0.0,,0.000,11.7,1.5
17/11/2015,17:00,87,2.9,18.4,23.0,59.4,0.0,,0.000,10.1,1.6
17/11/2015,18:00,85,2.3,18.0,21.9,63.3,0.0,,0.001,6.6,1.1
17/11/2015,19:00,100,1.8,18.9,21.3,64.7,0.0,,0.000,7.3,2.4
17/11/2015,20:00,95,1.5,18.3,20.9,65.5,0.0,,0.000,5.1,1.1
17/11/2015,21:00,94,1.2,19.1,20.6,67.2,0.0,,0.000,13.2,1.4
17/11/2015,22:00,179,1.2,31.7,19.2,74.8,0.0,,0.001,12.4,2.0
17/11/2015,23:00,183,1.7,9.9,18.1,79.4,0.0,,0.001,10.1,3.0
18/11/2015,00:00,187,1.0,16.6,17.5,82.4,0.0,,0.001,9.5,2.8
18/11/2015,01:00,208,1.5,16.3,17.2,83.5,0.0,,0.001,7.8,2.2
18/11/2015,02:00,205,1.5,11.9,16.7,84.7,0.0,,,8.4,2.3
18/11/2015,03:00,203,1.6,12.1,16.4,85.5,0.0,,0.001,11.2,4.7
18/11/2015,04:00,206,1.8,12.1,16.2,86.5,0.0,,0.002,13.0,5.7
18/11/2015,05:00,209,1.8,13.2,16.7,85.0,0.0,,0.001,21.5,5.8
18/11/2015,06:00,212,1.8,27.3,19.4,74.9,0.0,,0.001,29.9,8.1
18/11/2015,07:00,207,1.3,40.6,22.1,64.9,0.0,,0.001,15.3,5.0
18/11/2015,08:00,83,0.6,71.6,24.0,57.9,0.0,,0.007,18.9,5.4
18/11/2015,09:00,41,1.8,190.5,25.1,57.2,0.0,,0.010,38.9,10.3
18/11/2015,10:00,34,2.4,113.8,26.0,56.5,0.0,,0.006,23.1,6.9
18/11/2015,11:00,48,3.1,28.6,25.9,54.4,0.0,,0.002,14.2,2.5
18/11/2015,12:00,55,3.8,22.0,25.8,56.8,0.0,,0.001,19.4,2.1
18/11/2015,13:00,56,3.9,21.4,25.7,58.9,0.0,,0.001,14.8,2.1
18/11/2015,14:00,54,3.6,28.6,25.9,60.4,0.0,,0.001,50.5,7.1
18/11/2015,15:00,37,3.2,26.3,26.0,61.3,0.0,,0.001,12.8,3.0
18/11/2015,16:00,358,3.8,241.2,25.8,61.6,0.0,,0.003,10.2,2.3
18/11/2015,17:00,355,4.2,16.1,24.4,63.3,0.0,,0.005,-3.1,0.6
18/11/2015,18:00,356,3.9,18.9,22.9,67.5,0.0,,0.023,11.1,7.1
18/11/2015,19:00,356,3.6,15.4,22.7,68.1,0.0,,0.017,14.0,6.5
18/11/2015,20:00,354,2.9,18.0,22.4,70.4,0.0,,0.002,14.3,2.6
18/11/2015,21:00,347,2.6,16.2,22.0,73.8,0.0,,0.001,11.8,1.9
18/11/2015,22:00,338,2.1,20.3,21.8,75.5,0.0,,0.001,9.9,0.4
18/11/2015,23:00,314,1.6,17.0,20.8,77.6,0.0,,0.001,4.5,1.4
19/11/2015,00:00,320,1.1,21.1,19.9,79.1,0.0,,0.001,7.0,1.0
19/11/2015,01:00,321,1.1,17.1,19.4,80.5,0.0,,0.001,7.7,1.4
19/11/2015,02:00,322,0.8,16.0,18.9,83.5,0.0,,,13.0,2.1
19/11/2015,03:00,277,0.9,20.9,18.7,85.6,0.0,,0.001,49.9,4.9
19/11/2015,04:00,213,0.5,47.4,18.2,86.1,0.0,,0.001,34.2,5.9
19/11/2015,05:00,275,0.3,69.8,18.9,84.2,0.0,,0.001,28.7,7.7
19/11/2015,06:00,259,0.9,42.0,21.7,71.2,0.0,,0.002,61.9,11.1
19/11/2015,07:00,271,0.9,52.8,23.8,62.9,0.0,,0.002,49.6,10.9
19/11/2015,08:00,306,0.9,57.1,25.9,57.3,0.0,,0.002,42.3,8.6
19/11/2015,09:00,247,0.5,75.7,28.5,51.0,0.0,,0.002,40.1,9.7
19/11/2015,10:00,37,0.8,151.2,29.9,52.8,0.0,,0.003,73.3,10.2
19/11/2015,11:00,353,3.6,119.0,30.1,54.7,0.0,,0.005,31.5,9.1
19/11/2015,12:00,347,4.3,16.8,30.0,54.4,0.0,,0.010,38.8,12.2
19/11/2015,13:00,346,4.5,15.4,29.7,57.6,0.0,,0.013,43.2,11.0
19/11/2015,14:00,343,4.0,21.1,29.1,59.9,0.0,,0.015,21.5,8.2
19/11/2015,15:00,347,4.3,16.4,28.7,60.6,0.0,,0.011,25.9,8.0
19/11/2015,16:00,349,4.6,15.5,27.2,65.8,0.0,,0.005,34.5,5.5
19/11/2015,17:00,353,4.9,15.9,25.5,74.3,0.0,,0.005,19.0,4.5
19/11/2015,18:00,356,4.6,120.4,24.3,79.9,0.0,,0.008,17.1,6.5
19/11/2015,19:00,358,4.0,169.6,24.0,80.3,0.0,,0.004,7.2,4.3
19/11/2015,20:00,359,4.4,169.5,23.9,77.6,0.0,,0.004,,
19/11/2015,21:00,353,3.2,16.9,23.5,81.2,0.0,,0.004,21.8,4.6
19/11/2015,22:00,355,3.2,13.4,23.3,82.0,0.0,,0.003,8.7,2.7
19/11/2015,23:00,349,2.7,14.4,22.9,81.4,0.0,,0.001,,
20/11/2015,00:00,329,1.3,37.3,22.2,82.0,0.0,,0.002,15.3,2.2
20/11/2015,01:00,190,0.2,77.7,21.0,86.2,0.0,,0.002,20.8,3.6
20/11/2015,02:00,284,0.7,25.3,20.1,89.1,0.0,,,28.6,3.0
20/11/2015,03:00,304,1.0,17.3,20.0,87.4,0.0,,0.001,4.8,4.2
20/11/2015,04:00,218,1.0,18.2,19.4,87.7,0.0,,0.002,23.7,6.7
20/11/2015,05:00,215,1.0,21.7,20.0,87.0,0.0,,0.002,29.8,9.5
20/11/2015,06:00,213,1.2,28.8,22.5,78.2,0.0,,0.002,38.2,13.2
20/11/2015,07:00,257,0.8,57.0,25.4,67.1,0.0,,0.003,33.1,9.0
20/11/2015,08:00,38,1.4,110.4,28.0,60.5,0.0,,0.006,76.1,17.5
20/11/2015,09:00,55,3.1,25.4,27.6,63.5,0.0,,0.011,31.1,16.5
20/11/2015,10:00,2,3.2,201.9,29.4,59.1,0.0,,0.021,54.8,16.8
20/11/2015,11:00,354,4.1,117.7,30.1,47.4,0.0,,0.018,,
20/11/2015,12:00,356,4.2,167.7,30.5,41.0,0.0,,0.036,,
20/11/2015,13:00,351,5.0,16.6,30.2,38.2,0.0,,0.023,63.6,8.7
20/11/2015,14:00,351,5.9,15.0,29.2,45.7,0.0,,0.022,57.4,9.0
20/11/2015,15:00,356,5.9,166.6,27.7,60.6,0.0,,0.021,69.4,11.1
20/11/2015,16:00,356,5.2,168.0,26.8,66.8,0.0,,0.008,30.1,5.0
20/11/2015,17:00,356,5.5,15.1,25.6,71.2,0.0,,0.005,21.1,3.7
20/11/2015,18:00,358,4.9,169.2,24.5,78.9,0.0,,0.004,23.4,4.1
20/11/2015,19:00,355,5.1,13.7,24.5,77.4,0.0,,0.004,13.5,3.6
20/11/2015,20:00,354,4.9,15.2,24.3,79.1,0.0,,0.003,29.2,5.1
20/11/2015,21:00,350,4.6,16.4,24.0,82.7,0.0,,0.002,26.5,4.0
20/11/2015,22:00,351,4.0,15.4,23.7,82.7,0.0,,0.001,3.0,0.2
20/11/2015,23:00,348,2.9,19.6,23.2,84.2,0.0,,0.001,8.5,0.7
21/11/2015,00:00,346,2.1,16.3,22.6,85.8,0.0,,0.001,8.0,0.2
21/11/2015,01:00,313,1.2,23.5,22.0,87.3,0.0,,0.002,11.4,2.4
21/11/2015,02:00,320,1.3,19.9,20.8,88.9,0.0,,,7.1,1.7
21/11/2015,03:00,331,1.4,17.8,20.3,90.2,0.0,,0.002,11.5,4.4
21/11/2015,04:00,347,1.2,160.6,20.4,91.4,0.0,,0.001,25.4,4.5
21/11/2015,05:00,330,2.0,21.0,21.7,87.2,0.0,,0.001,30.9,6.8
21/11/2015,06:00,323,2.1,20.2,23.0,79.9,0.0,,0.002,18.3,7.3
21/11/2015,07:00,350,2.4,20.8,25.5,66.1,0.0,,0.002,6.4,3.8
21/11/2015,08:00,352,2.7,117.9,27.5,58.6,0.0,,0.001,22.9,4.0
21/11/2015,09:00,355,3.2,118.6,28.8,56.2,0.0,,0.002,15.9,2.3
21/11/2015,10:00,357,3.5,168.8,30.2,50.2,0.0,,0.001,16.2,1.6
21/11/2015,11:00,354,4.1,14.4,31.2,46.2,0.0,,0.012,40.6,7.1
21/11/2015,12:00,352,3.3,119.7,31.9,49.7,0.0,,0.027,56.1,14.7
21/11/2015,13:00,27,2.3,106.7,31.9,52.6,0.0,,0.009,62.5,9.6
21/11/2015,14:00,1,3.3,189.7,30.5,60.7,0.0,,0.006,57.2,10.1
21/11/2015,15:00,347,4.7,16.5,28.8,65.1,0.0,,0.007,21.9,6.3
21/11/2015,16:00,352,5.9,15.1,27.3,70.7,0.0,,0.012,39.2,9.4
21/11/2015,17:00,356,5.7,18.2,25.7,77.9,0.0,,0.004,23.3,4.6
21/11/2015,18:00,358,4.4,119.6,24.9,82.6,0.0,,0.003,21.7,4.3
21/11/2015,19:00,108,2.4,48.3,25.0,82.3,0.0,,0.003,24.1,9.4
21/11/2015,20:00,137,3.4,27.9,24.7,80.5,0.0,,0.001,20.2,8.1
21/11/2015,21:00,143,4.0,25.7,24.4,81.5,0.0,,0.001,34.2,10.4
21/11/2015,22:00,135,3.8,28.4,24.2,81.6,0.0,,0.001,34.3,9.2
21/11/2015,23:00,145,3.8,26.4,23.7,80.4,0.0,,0.001,15.0,5.4
22/11/2015,00:00,144,3.1,27.6,23.1,82.7,0.0,,0.001,27.6,5.8
22/11/2015,01:00,143,2.2,27.2,22.9,82.0,0.0,,0.001,14.1,4.8
22/11/2015,02:00,143,2.5,29.3,22.8,83.1,0.0,,,27.3,6.6
22/11/2015,03:00,144,2.1,29.2,22.7,83.7,0.0,,0.001,29.2,8.6
22/11/2015,04:00,151,2.1,30.8,22.4,84.7,0.0,,0.001,22.9,7.7
22/11/2015,05:00,152,2.0,26.5,22.3,85.8,0.0,,0.001,24.9,8.2
22/11/2015,06:00,143,1.6,31.5,22.9,84.0,0.0,,0.000,28.7,9.5
22/11/2015,07:00,124,2.3,31.0,23.9,80.1,0.0,,0.001,25.3,8.1
22/11/2015,08:00,115,3.5,24.8,25.2,73.0,0.0,,0.001,28.6,7.5
22/11/2015,09:00,110,3.3,25.6,25.9,70.1,0.0,,0.001,38.1,6.5
22/11/2015,10:00,114,3.1,23.9,26.0,70.3,0.0,,0.001,38.6,7.4
22/11/2015,11:00,105,3.2,26.1,26.3,69.5,0.0,,0.000,29.5,6.8
22/11/2015,12:00,107,3.0,22.4,25.7,72.2,0.0,,0.000,34.7,5.3
22/11/2015,13:00,93,3.0,22.4,25.1,75.4,0.0,,0.001,43.7,8.8
22/11/2015,14:00,105,2.8,22.2,25.1,75.2,0.0,,0.000,31.7,5.8
22/11/2015,15:00,110,2.6,24.9,24.8,75.6,0.0,,0.001,25.7,4.7
22/11/2015,16:00,105,1.9,25.1,23.4,83.4,0.0,,0.001,56.0,8.2
22/11/2015,17:00,120,1.6,24.8,23.1,87.2,0.0,,0.001,18.3,8.2
22/11/2015,18:00,67,2.2,22.9,23.7,84.7,0.0,,0.001,36.6,8.9
22/11/2015,19:00,74,2.0,22.0,23.8,84.5,0.0,,0.000,25.1,8.2
22/11/2015,20:00,73,1.7,23.5,23.8,83.6,0.0,,0.000,27.9,6.3
22/11/2015,21:00,44,1.4,24.2,23.8,85.2,0.0,,0.000,40.2,8.2
22/11/2015,22:00,42,1.7,24.3,23.7,86.4,0.0,,0.000,23.9,3.2
22/11/2015,23:00,52,2.8,18.4,23.5,87.9,0.0,,0.000,20.8,1.2
23/11/2015,00:00,39,1.9,27.4,23.6,86.5,0.0,,0.001,5.2,1.9
23/11/2015,01:00,29,2.7,28.1,23.6,85.1,0.0,,0.002,,
23/11/2015,02:00,352,3.9,19.0,23.9,81.9,0.0,,,8.1,2.8
23/11/2015,03:00,342,3.2,21.4,23.7,83.1,0.0,,0.001,14.6,1.4
23/11/2015,04:00,326,2.4,16.9,22.7,86.8,0.0,,0.001,16.1,3.5
23/11/2015,05:00,345,3.2,17.5,23.0,85.1,0.0,,0.002,,
23/11/2015,06:00,351,5.0,17.0,24.7,75.0,0.0,,0.001,11.9,4.0
23/11/2015,07:00,349,3.8,18.9,25.7,71.1,0.0,,0.001,16.2,3.7
23/11/2015,08:00,356,3.7,167.0,26.8,66.3,0.0,,0.003,18.0,4.9
23/11/2015,09:00,352,3.7,118.3,27.7,60.8,0.0,,0.003,7.7,2.0
23/11/2015,10:00,353,3.9,21.2,28.7,57.4,0.0,,0.003,17.2,3.9
23/11/2015,11:00,2,3.8,206.7,29.0,57.7,0.0,,0.004,32.0,4.4
23/11/2015,12:00,39,4.1,26.3,28.6,61.6,0.0,,0.001,25.3,1.8
23/11/2015,13:00,26,4.2,28.8,28.6,61.7,0.0,,0.002,42.8,4.7
23/11/2015,14:00,13,3.9,28.3,28.9,61.6,0.0,,0.010,42.1,8.2
23/11/2015,15:00,354,5.3,19.5,28.3,64.8,0.0,,0.029,46.6,12.3
23/11/2015,16:00,356,5.2,166.4,27.3,69.8,0.0,,0.027,40.0,11.1
23/11/2015,17:00,356,6.2,119.6,25.4,78.0,0.0,,0.014,25.0,7.6
23/11/2015,18:00,358,4.5,168.0,25.1,80.1,0.0,,0.044,39.8,16.9
23/11/2015,19:00,349,4.8,23.0,25.1,81.4,0.0,,0.023,40.1,15.1
23/11/2015,20:00,17,1.9,133.1,25.1,81.8,0.0,,0.003,25.0,1.7
23/11/2015,21:00,1,2.6,173.0,24.8,84.8,0.0,,0.004,29.8,6.8
23/11/2015,22:00,1,3.7,166.3,24.7,84.6,0.0,,0.016,17.5,5.3
23/11/2015,23:00,350,3.9,116.8,24.3,86.3,0.0,,0.007,25.3,3.7
24/11/2015,00:00,332,3.0,21.2,23.8,88.6,0.0,,0.003,16.4,3.2
24/11/2015,01:00,273,1.9,23.7,23.3,86.4,0.0,,0.002,,
24/11/2015,02:00,220,0.9,30.3,22.5,86.1,0.0,,,3.5,4.2
24/11/2015,03:00,129,0.5,36.0,21.7,88.9,0.0,,0.001,9.1,6.9
24/11/2015,04:00,204,0.8,20.2,21.4,89.2,0.0,,0.001,8.4,7.9
24/11/2015,05:00,171,0.8,41.8,22.0,88.1,0.0,,0.001,27.6,9.9
24/11/2015,06:00,83,0.4,64.9,24.9,77.6,0.0,,0.001,24.6,10.5
24/11/2015,07:00,179,1.4,45.9,26.2,71.6,0.0,,0.001,21.1,7.2
24/11/2015,08:00,98,1.1,51.3,27.6,67.2,0.0,,0.002,18.9,7.4
24/11/2015,09:00,76,2.7,25.3,27.8,66.0,0.0,,0.001,9.4,4.9
24/11/2015,10:00,81,3.3,21.6,28.0,64.9,0.0,,0.001,22.3,5.9
24/11/2015,11:00,66,3.4,22.1,27.7,65.1,0.0,,0.001,8.9,3.5
24/11/2015,12:00,65,3.7,19.5,28.2,65.2,0.0,,0.001,30.9,5.0
24/11/2015,13:00,68,3.5,22.8,28.4,66.3,0.0,,0.001,26.6,4.0
24/11/2015,14:00,83,3.5,23.7,28.5,64.9,0.0,,,18.6,6.9
24/11/2015,15:00,75,3.9,20.6,27.8,68.4,0.0,,0.000,23.1,1.3
24/11/2015,16:00,68,3.7,19.6,26.3,74.1,0.0,,0.000,10.3,3.3
24/11/2015,17:00,68,3.1,18.1,25.6,75.4,0.0,,0.000,10.3,4.0
24/11/2015,18:00,53,2.7,22.7,25.3,75.4,0.0,,0.000,2.5,3.3
24/11/2015,19:00,36,2.0,30.5,25.0,76.6,0.0,,0.000,17.2,3.8
24/11/2015,20:00,31,1.7,28.1,24.7,78.9,0.0,,0.000,17.9,4.2
24/11/2015,21:00,38,1.8,22.6,24.9,79.2,0.0,,0.000,16.0,4.2
24/11/2015,22:00,40,2.1,24.8,24.9,78.5,0.0,,0.000,5.7,1.4
24/11/2015,23:00,31,1.7,25.2,24.8,79.0,0.0,,0.000,11.3,1.2
25/11/2015,00:00,6,1.8,119.1,24.6,80.8,0.0,,0.000,16.6,2.7
25/11/2015,01:00,353,2.6,19.2,24.7,79.8,0.0,,0.000,6.9,0.8
25/11/2015,02:00,354,2.7,15.6,24.6,81.5,0.0,,,17.3,2.2
